61.17432,-149.99619
33.43417,-112.00806
33.64044,-84.42694
40.82493,-115.7917
38.94453,-77.45581
21.31869,-157.92241
36.77619,-119.71814
33.94254,-118.40807
33.43417,-112.00806
40.49147,-80.23287
44.88055,-93.21692
39.1754,-76.6682
29.99339,-90.25803
33.43417,-112.00806
26.07258,-80.15275
39.87195,-75.24114
33.94254,-118.40807
35.04242,-89.97667
42.36435,-71.00518
30.19453,-97.66987
32.89595,-97.0372
41.41089,-81.8494
33.94254,-118.40807
37.36186,-121.92901
45.58872,-122.5975
36.08036,-115.15233
47.44898,-122.30931
33.81772,-118.15161
33.94254,-118.40807
35.43619,-82.54181
34.64045,-86.77311
36.12448,-86.67818
35.61678,-106.08814
42.88082,-85.52277
36.28187,-94.30681
42.4026,-96.38437
30.20528,-91.98766
41.9796,-87.90446
33.82922,-116.50625
38.84494,-99.27403
42.36435,-71.00518
21.31869,-157.92241
40.63975,-73.77893
42.21206,-83.34884
40.6925,-74.16866
32.73356,-117.18966
32.89595,-97.0372
37.50517,-77.31967
27.97547,-82.53325
27.97547,-82.53325
40.91631,-81.44247
28.42889,-81.31603
35.04022,-106.60919
41.724,-71.42822
39.87195,-75.24114
39.87195,-75.24114
25.79325,-80.29056
36.19837,-95.88824
33.94254,-118.40807
32.89595,-97.0372
39.1754,-76.6682
32.89595,-97.0372
37.619,-122.37484
42.94722,-87.89658
45.58872,-122.5975
28.42889,-81.31603
40.63975,-73.77893
44.88055,-93.21692
33.64044,-84.42694
26.17583,-98.23861
40.27669,-74.81347
31.80667,-106.37781
34.64045,-86.77311
35.04022,-106.60919
35.87764,-78.78747
40.6925,-74.16866
38.85208,-77.03772
28.42889,-81.31603
38.85208,-77.03772
40.63975,-73.77893
40.63975,-73.77893
40.77724,-73.87261
33.82922,-116.50625
48.11425,-98.90878
42.74812,-73.80298
45.58872,-122.5975
40.6925,-74.16866
30.49406,-81.68786
41.41089,-81.8494
35.21401,-80.94313
29.98047,-95.33972
39.71733,-86.29438
32.89595,-97.0372
40.77724,-73.87261
42.36435,-71.00518
42.36435,-71.00518
37.619,-122.37484
33.67566,-117.86822
37.619,-122.37484
40.63975,-73.77893
36.08036,-115.15233
42.94052,-78.73217
39.1754,-76.6682
39.1754,-76.6682
41.41089,-81.8494
38.85208,-77.03772
40.79524,-73.10021
41.78598,-87.75242
41.78598,-87.75242
44.88055,-93.21692
40.49147,-80.23287
29.53369,-98.46978
29.64542,-95.27889
28.42889,-81.31603
40.6925,-74.16866
41.9796,-87.90446
33.64044,-84.42694
40.78839,-111.97777
43.56444,-116.22278
38.85208,-77.03772
40.63975,-73.77893
33.64044,-84.42694
33.94254,-118.40807
37.619,-122.37484
42.36435,-71.00518
25.79325,-80.29056
32.89595,-97.0372
40.77724,-73.87261
36.77619,-119.71814
42.36435,-71.00518
36.08036,-115.15233
25.79325,-80.29056
32.89595,-97.0372
28.42889,-81.31603
25.79325,-80.29056
27.97547,-82.53325
47.44898,-122.30931
32.89595,-97.0372
32.11608,-110.94103
32.89595,-97.0372
40.77724,-73.87261
40.6925,-74.16866
44.88055,-93.21692
61.17432,-149.99619
33.82922,-116.50625
37.619,-122.37484
37.36186,-121.92901
45.58872,-122.5975
33.94254,-118.40807
47.44898,-122.30931
33.67566,-117.86822
34.20062,-118.3585
36.08036,-115.15233
33.43417,-112.00806
40.78839,-111.97777
45.58872,-122.5975
32.73356,-117.18966
37.72129,-122.22072
33.94254,-118.40807
42.36435,-71.00518
42.36435,-71.00518
38.85208,-77.03772
42.36435,-71.00518
45.58872,-122.5975
42.36435,-71.00518
42.36435,-71.00518
40.49147,-80.23287
47.44898,-122.30931
45.58872,-122.5975
40.63975,-73.77893
47.44898,-122.30931
37.619,-122.37484
38.85208,-77.03772
36.89461,-76.20122
29.17992,-81.05806
26.68316,-80.09559
40.78839,-111.97777
47.44898,-122.30931
39.90238,-84.21938
44.88055,-93.21692
40.77724,-73.87261
26.53617,-81.75517
25.79325,-80.29056
41.41089,-81.8494
26.68316,-80.09559
40.63975,-73.77893
42.94722,-87.89658
35.87764,-78.78747
40.63975,-73.77893
26.07258,-80.15275
33.94254,-118.40807
36.08036,-115.15233
44.88055,-93.21692
44.88055,-93.21692
40.63975,-73.77893
41.41089,-81.8494
30.20528,-91.98766
32.44663,-93.8256
43.11887,-77.67238
41.88459,-91.71087
41.724,-71.42822
41.9796,-87.90446
41.41089,-81.8494
39.85841,-104.667
28.42889,-81.31603
32.89595,-97.0372
31.0649,-97.8278
30.47331,-87.18744
39.12241,-108.52673
41.06696,-73.70757
40.47799,-88.91595
32.89595,-97.0372
33.64044,-84.42694
39.45758,-74.57717
40.27594,-79.4048
29.98047,-95.33972
26.07258,-80.15275
26.07258,-80.15275
39.22316,-106.86885
34.20062,-118.3585
32.73356,-117.18966
19.73877,-156.04563
47.44898,-122.30931
41.59422,-109.06519
34.42621,-119.84037
43.56444,-116.22278
42.90836,-106.46447
38.80581,-104.70025
41.9796,-87.90446
33.43417,-112.00806
29.99339,-90.25803
41.41089,-81.8494
25.79325,-80.29056
30.53316,-91.14963
44.473,-73.15031
26.07258,-80.15275
37.619,-122.37484
41.9796,-87.90446
37.619,-122.37484
41.93887,-72.68323
39.1754,-76.6682
39.99799,-82.89188
32.84711,-96.85177
32.84711,-96.85177
26.07258,-80.15275
28.42889,-81.31603
41.78598,-87.75242
37.72129,-122.22072
29.53369,-98.46978
27.97547,-82.53325
32.11608,-110.94103
33.67566,-117.86822
35.87764,-78.78747
42.94722,-87.89658
39.1754,-76.6682
32.73356,-117.18966
45.58872,-122.5975
36.89461,-76.20122
35.39309,-97.60073
25.79325,-80.29056
25.79325,-80.29056
33.43417,-112.00806
39.71733,-86.29438
39.99799,-82.89188
36.08036,-115.15233
33.81772,-118.15161
26.07258,-80.15275
38.74769,-90.35999
44.88055,-93.21692
40.77724,-73.87261
47.44898,-122.30931
32.73356,-117.18966
40.78839,-111.97777
44.88055,-93.21692
34.7294,-92.22425
40.77724,-73.87261
43.58135,-96.7417
32.41132,-99.6819
46.91935,-96.81499
44.12326,-123.21869
37.36186,-121.92901
33.94254,-118.40807
42.94052,-78.73217
21.97598,-159.33896
28.42889,-81.31603
32.44663,-93.8256
28.42889,-81.31603
20.89865,-156.43046
36.08036,-115.15233
13.48345,-144.79598
33.94254,-118.40807
36.89461,-76.20122
30.19453,-97.66987
40.91631,-81.44247
39.99799,-82.89188
32.84711,-96.85177
36.08036,-115.15233
32.73356,-117.18966
34.056,-117.60119
33.43417,-112.00806
40.49147,-80.23287
28.42889,-81.31603
37.619,-122.37484
33.43417,-112.00806
32.89595,-97.0372
61.17432,-149.99619
47.44898,-122.30931
39.87195,-75.24114
39.99799,-82.89188
39.04614,-84.66217
42.36435,-71.00518
39.71733,-86.29438
44.74144,-85.58224
38.85208,-77.03772
42.55708,-92.40034
30.39653,-84.35033
27.97547,-82.53325
39.22316,-106.86885
35.04242,-89.97667
37.50517,-77.31967
30.19453,-97.66987
26.07258,-80.15275
25.79325,-80.29056
36.08036,-115.15233
21.31869,-157.92241
40.63975,-73.77893
29.98047,-95.33972
41.41089,-81.8494
37.619,-122.37484
29.99339,-90.25803
47.44898,-122.30931
43.56444,-116.22278
36.12448,-86.67818
39.99799,-82.89188
38.85208,-77.03772
40.79524,-73.10021
28.42889,-81.31603
32.73356,-117.18966
47.44898,-122.30931
38.74769,-90.35999
29.64542,-95.27889
33.43417,-112.00806
39.1754,-76.6682
26.68316,-80.09559
25.79325,-80.29056
25.79325,-80.29056
47.44898,-122.30931
31.80667,-106.37781
25.79325,-80.29056
25.79325,-80.29056
30.19453,-97.66987
34.056,-117.60119
32.89595,-97.0372
39.49858,-119.76806
32.89595,-97.0372
38.69542,-121.59077
26.68316,-80.09559
42.36435,-71.00518
28.42889,-81.31603
42.36435,-71.00518
35.04242,-89.97667
35.21401,-80.94313
33.43417,-112.00806
33.43417,-112.00806
29.99339,-90.25803
35.87764,-78.78747
42.36435,-71.00518
36.08036,-115.15233
39.29761,-94.71391
29.98047,-95.33972
41.41089,-81.8494
38.94453,-77.45581
28.42889,-81.31603
36.28187,-94.30681
39.14097,-96.67083
32.89595,-97.0372
32.11608,-110.94103
45.81835,-88.11454
36.58698,-121.84295
39.22316,-106.86885
40.6925,-74.16866
37.619,-122.37484
26.07258,-80.15275
28.42889,-81.31603
27.77036,-97.50122
45.7769,-111.15301
40.63975,-73.77893
31.94253,-102.20191
19.72026,-155.04847
42.21206,-83.34884
41.9796,-87.90446
29.98047,-95.33972
37.619,-122.37484
41.9796,-87.90446
33.94254,-118.40807
40.77724,-73.87261
39.29761,-94.71391
42.94722,-87.89658
42.74812,-73.80298
41.724,-71.42822
37.619,-122.37484
45.58872,-122.5975
29.98047,-95.33972
27.97547,-82.53325
37.619,-122.37484
32.89595,-97.0372
29.53369,-98.46978
38.94453,-77.45581
39.1754,-76.6682
25.79325,-80.29056
25.79325,-80.29056
41.93887,-72.68323
33.94254,-118.40807
47.44898,-122.30931
47.44898,-122.30931
45.58872,-122.5975
37.72129,-122.22072
41.93887,-72.68323
41.93887,-72.68323
39.85841,-104.667
33.64044,-84.42694
39.04614,-84.66217
45.58872,-122.5975
41.9796,-87.90446
41.41089,-81.8494
29.98047,-95.33972
29.98047,-95.33972
32.89595,-97.0372
30.1261,-93.2234
34.7294,-92.22425
46.77411,-100.74672
32.89595,-97.0372
29.98047,-95.33972
36.89461,-76.20122
33.94254,-118.40807
35.81249,-83.99286
31.80667,-106.37781
21.31869,-157.92241
36.08036,-115.15233
58.35496,-134.57628
40.6925,-74.16866
21.31869,-157.92241
43.60732,-110.73774
33.43417,-112.00806
29.98047,-95.33972
41.9796,-87.90446
41.93887,-72.68323
39.85841,-104.667
26.07258,-80.15275
33.64044,-84.42694
40.49147,-80.23287
37.50517,-77.31967
39.87195,-75.24114
40.6925,-74.16866
39.99799,-82.89188
42.21206,-83.34884
37.36186,-121.92901
35.04022,-106.60919
33.82922,-116.50625
27.97547,-82.53325
32.89595,-97.0372
36.12448,-86.67818
45.58872,-122.5975
47.44898,-122.30931
47.44898,-122.30931
42.94052,-78.73217
26.07258,-80.15275
29.98047,-95.33972
33.64044,-84.42694
44.04532,-103.05737
32.89595,-97.0372
32.33313,-88.75121
39.04614,-84.66217
42.40296,-90.70917
37.92752,-100.72441
29.69006,-82.27178
42.21206,-83.34884
41.9796,-87.90446
40.78839,-111.97777
46.39786,-94.13723
29.53369,-98.46978
32.11608,-110.94103
28.42889,-81.31603
21.31869,-157.92241
29.98047,-95.33972
29.98047,-95.33972
29.98047,-95.33972
46.79739,-102.80195
27.97547,-82.53325
44.473,-73.15031
29.98047,-95.33972
40.77724,-73.87261
33.64044,-84.42694
40.63975,-73.77893
40.77724,-73.87261
36.12448,-86.67818
35.21401,-80.94313
35.21401,-80.94313
33.43417,-112.00806
33.94254,-118.40807
36.08036,-115.15233
35.87764,-78.78747
18.43942,-66.00183
29.98047,-95.33972
39.87195,-75.24114
38.74769,-90.35999
44.88055,-93.21692
38.85208,-77.03772
37.619,-122.37484
40.63975,-73.77893
40.77724,-73.87261
38.74769,-90.35999
32.89595,-97.0372
40.77724,-73.87261
28.42889,-81.31603
32.89595,-97.0372
42.36435,-71.00518
26.07258,-80.15275
40.6925,-74.16866
26.07258,-80.15275
36.09775,-79.9373
44.88055,-93.21692
33.94254,-118.40807
30.47331,-87.18744
36.08036,-115.15233
44.88055,-93.21692
33.64044,-84.42694
38.17439,-85.736
32.89595,-97.0372
39.1754,-76.6682
32.89865,-80.04051
39.85841,-104.667
41.06696,-73.70757
41.06696,-73.70757
33.66364,-101.82278
33.93884,-81.11954
41.33815,-75.72427
41.9796,-87.90446
36.09775,-79.9373
21.31869,-157.92241
37.24433,-93.38686
37.24433,-93.38686
41.88459,-91.71087
40.03925,-88.27806
32.89595,-97.0372
32.89595,-97.0372
32.89595,-97.0372
38.81809,-92.21963
26.07258,-80.15275
26.07258,-80.15275
39.45758,-74.57717
44.25407,-121.14996
46.60682,-111.98275
35.39309,-97.60073
37.619,-122.37484
44.88055,-93.21692
32.89595,-97.0372
40.78839,-111.97777
45.9548,-112.49746
40.77724,-73.87261
39.04614,-84.66217
32.89595,-97.0372
38.74769,-90.35999
42.36435,-71.00518
26.07258,-80.15275
41.9796,-87.90446
26.07258,-80.15275
39.99799,-82.89188
25.79325,-80.29056
33.94254,-118.40807
27.97547,-82.53325
35.04242,-89.97667
39.87195,-75.24114
41.41089,-81.8494
33.64044,-84.42694
31.80667,-106.37781
40.6925,-74.16866
40.79524,-73.10021
39.29761,-94.71391
39.29761,-94.71391
28.42889,-81.31603
47.44898,-122.30931
37.36186,-121.92901
40.78839,-111.97777
29.64542,-95.27889
33.94254,-118.40807
28.42889,-81.31603
36.08036,-115.15233
32.89595,-97.0372
26.68316,-80.09559
40.78839,-111.97777
47.44898,-122.30931
58.35496,-134.57628
47.44898,-122.30931
27.97547,-82.53325
42.36435,-71.00518
44.88055,-93.21692
33.94254,-118.40807
26.53617,-81.75517
42.21206,-83.34884
32.44663,-93.8256
29.98047,-95.33972
32.89595,-97.0372
33.94254,-118.40807
20.89865,-156.43046
26.07258,-80.15275
42.36435,-71.00518
41.41089,-81.8494
41.9796,-87.90446
39.85841,-104.667
41.93887,-72.68323
39.71733,-86.29438
36.08036,-115.15233
36.08036,-115.15233
33.94254,-118.40807
28.42889,-81.31603
28.42889,-81.31603
33.43417,-112.00806
38.69542,-121.59077
27.97547,-82.53325
36.19837,-95.88824
33.94254,-118.40807
39.29761,-94.71391
32.89595,-97.0372
39.85841,-104.667
35.87764,-78.78747
30.19453,-97.66987
32.89595,-97.0372
40.63975,-73.77893
18.43942,-66.00183
40.63975,-73.77893
26.53617,-81.75517
37.619,-122.37484
28.42889,-81.31603
39.1754,-76.6682
40.63975,-73.77893
39.85841,-104.667
40.27669,-74.81347
32.89595,-97.0372
32.89595,-97.0372
32.89595,-97.0372
36.28187,-94.30681
35.04242,-89.97667
35.39309,-97.60073
36.58698,-121.84295
26.07258,-80.15275
35.39309,-97.60073
18.43942,-66.00183
40.78839,-111.97777
33.94254,-118.40807
38.94453,-77.45581
25.79325,-80.29056
39.29761,-94.71391
43.56444,-116.22278
29.98047,-95.33972
26.07258,-80.15275
30.19453,-97.66987
41.9796,-87.90446
41.9796,-87.90446
39.87195,-75.24114
37.619,-122.37484
36.12448,-86.67818
38.74769,-90.35999
30.19453,-97.66987
33.64044,-84.42694
32.73356,-117.18966
40.77724,-73.87261
35.21401,-80.94313
32.84711,-96.85177
32.84711,-96.85177
32.84711,-96.85177
32.84711,-96.85177
41.78598,-87.75242
29.99339,-90.25803
40.49147,-80.23287
40.78839,-111.97777
38.74769,-90.35999
26.68316,-80.09559
25.79325,-80.29056
41.41089,-81.8494
32.89595,-97.0372
32.89595,-97.0372
27.97547,-82.53325
32.89595,-97.0372
26.07258,-80.15275
47.44898,-122.30931
28.42889,-81.31603
40.63975,-73.77893
29.53369,-98.46978
30.49406,-81.68786
40.6925,-74.16866
47.44898,-122.30931
33.64044,-84.42694
32.12758,-81.20214
36.12448,-86.67818
25.79325,-80.29056
27.97547,-82.53325
26.07258,-80.15275
40.78839,-111.97777
40.6925,-74.16866
35.39309,-97.60073
40.85121,-77.8463
42.15991,-76.89144
43.11119,-76.10631
39.85841,-104.667
44.48507,-88.12959
30.53316,-91.14963
38.85208,-77.03772
42.94722,-87.89658
39.22316,-106.86885
38.80581,-104.70025
26.68316,-80.09559
35.21401,-80.94313
41.59422,-109.06519
28.42889,-81.31603
18.43942,-66.00183
42.91131,-112.59586
29.98047,-95.33972
33.94254,-118.40807
42.94052,-78.73217
32.84711,-96.85177
29.64542,-95.27889
42.94722,-87.89658
38.74769,-90.35999
39.87195,-75.24114
25.79325,-80.29056
41.41089,-81.8494
26.53617,-81.75517
42.36435,-71.00518
38.69542,-121.59077
32.89595,-97.0372
37.64996,-97.43305
42.36435,-71.00518
32.89595,-97.0372
45.58872,-122.5975
47.44898,-122.30931
47.44898,-122.30931
40.78839,-111.97777
35.04242,-89.97667
32.89595,-97.0372
30.69142,-88.24283
37.50517,-77.31967
37.36186,-121.92901
39.99799,-82.89188
44.88055,-93.21692
32.89595,-97.0372
43.50484,-114.29659
46.3745,-117.01539
43.51456,-112.07017
36.08036,-115.15233
33.82922,-116.50625
40.6925,-74.16866
40.6925,-74.16866